,Name,Race,Class_1,Subclass_1,Class_level_1,Class_2,Subclass_2,Class_level_2,Num_of_classes,Total_lvl,Alignment,Skills,Feats,HP,AC,Str,Dex,Con,Int,Wis,Cha,Spellcaster,Num_of_spells
4630,quizzical_thompson,Elf,Ranger,,1,,,,1,1,,Stealth; Religion; Insight; Medicine; Perception; Survival,,12,14,10,16,14,10,14,12,False,0
4631,sleepy_hawking,Human,Cleric,Life Domain,1,,,,1,1,,Sleight of Hand; Stealth; Insight; Persuasion,,9,18,13,13,13,13,15,13,True,2
4632,musing_jones,Triton,Paladin,,1,,,,1,1,,Athletics; Religion; Perception; Intimidation,,12,18,16,8,14,12,10,15,False,0
4633,laughing_brahmagupta,Dragonborn,Warlock,The Fiend,1,,,,1,1,,Arcana; Investigation; Insight; Medicine,,10,12,8,12,15,13,10,18,False,0
4634,objective_pare,,Paladin,,1,,,,1,1,NG,Athletics; Religion,,12,12,14,10,16,10,15,14,False,0
4635,naughty_cray,Half-Orc,Fighter,,1,,,,1,1,,Athletics; Animal Handling; Survival; Intimidation; Persuasion,,12,16,18,13,14,13,11,13,False,0
4636,flamboyant_yalow,Human,Wizard,,1,,,,1,1,,Arcana; Investigation; Nature; Insight; Perception; Survival; Persuasion,Chef,9,13,9,16,16,18,14,12,False,0
4637,thirsty_booth,Aarakocra,Warlock,The Fiend,1,,,,1,1,,Stealth; Arcana; Deception; Intimidation,,8,14,8,17,11,10,13,15,False,0
4638,epic_sammet,Goliath,Barbarian,,1,,,,1,1,CN,Athletics; Animal Handling; Perception; Intimidation,,15,13,17,11,16,10,10,10,False,0
4639,awesome_gould,Firbolg,Druid,,1,,,,1,1,,Religion; Animal Handling; Medicine; Perception,,10,15,10,14,14,11,16,10,False,0
4640,optimistic_ramanujan,Halfling,Fighter,,1,,,,1,1,NG,Athletics; Acrobatics; Perception; Survival,,12,14,9,17,14,10,14,10,False,0
4641,crazy_wescoff,Human,Bard,,1,,,,1,1,,Acrobatics; Investigation; Nature; Insight; Perception; Persuasion,Inspiring Leader,9,13,10,14,16,12,8,16,True,8
4642,pedantic_hellman,Minotaur,Druid,,1,,,,1,1,,Nature; Religion; Medicine; Perception; Persuasion,,10,13,16,10,14,12,15,8,False,0
4643,distracted_beaver,Aasimar,Paladin,,1,,,,1,1,,Athletics; Animal Handling; Survival; Persuasion,,11,18,15,10,13,9,10,17,False,0
4644,magical_goodall,Half-Elf,Bard,,1,,,,1,1,,Investigation; Insight; Perception; Survival; Deception; Performance; Persuasion,,6,14,8,16,14,8,12,17,False,0
4645,stupefied_kilby,Tiefling,Druid,,1,,,,1,1,,Religion; Medicine; Perception; Survival,,10,14,10,12,14,9,15,15,False,0
4646,mystifying_nash,,Fighter,,1,,,,1,1,,Arcana; History; Insight; Perception; Intimidation,,12,16,18,10,15,8,11,8,False,0
4647,pensive_payne,Kobold,Wizard,,1,,,,1,1,LG,Stealth; Arcana; History; Investigation; Medicine,,7,13,8,16,12,16,13,10,True,9
4648,elated_fermi,Warforged,Fighter,,1,,,,1,1,CN,Athletics; Insight; Perception; Survival; Intimidation,,13,17,16,12,16,10,13,8,False,0
4649,lucid_matsumoto,,Fighter,,1,,,,1,1,CN,Athletics; Acrobatics; Insight; Perception; Persuasion,,11,17,9,16,12,7,10,10,False,0
4650,silly_black,Half-Elf,Wizard,,1,,,,1,1,CG,Arcana; History; Investigation; Religion; Medicine,,8,10,8,10,14,16,12,16,True,9
4651,elastic_mayer,Human,Paladin,,1,,,,1,1,LG,Athletics; Animal Handling; Survival; Intimidation,,12,18,16,9,14,11,13,15,False,0
4652,tender_bardeen,Dragonborn,Monk,,1,,,,1,1,,Athletics; Acrobatics; Stealth; Insight,,10,12,18,14,15,13,11,12,False,0
4653,ecstatic_wing,Elf,Ranger,,1,,,,1,1,,Athletics; Stealth; Investigation; Insight; Perception; Survival,,10,14,10,19,11,12,16,13,False,0
4654,serene_shtern,Halfling,Rogue,,1,,,,1,1,,Acrobatics; Sleight of Hand; Stealth; Perception; Deception; Persuasion,,8,13,13,17,10,9,11,15,False,0
4655,sad_cray,Human,Bard,,1,,,,1,1,,Acrobatics; Investigation; Deception; Performance; Persuasion,,9,12,10,14,13,13,7,15,False,0
4656,awesome_galileo,Orc,Barbarian,,1,,,,1,1,,Athletics; Acrobatics; Nature; Animal Handling; Survival; Intimidation,,16,16,18,15,18,12,7,11,False,0
4657,elegant_goldstine,Human,Paladin,,1,,,,1,1,,Athletics; Religion; Medicine; Persuasion,,10,10,18,11,11,9,17,15,False,0
4658,relaxed_keldysh,Elf,Cleric,War Domain,1,,,,1,1,,History; Religion; Insight; Medicine; Perception,,9,15,13,17,13,11,19,15,True,11
4659,goofy_mcnulty,Tiefling,Sorcerer,Draconic Bloodline,1,,,,1,1,,Athletics; Arcana; Insight; Persuasion,,10,14,12,13,16,7,13,20,True,6
4660,youthful_fermat,Dwarf,Barbarian,,1,,,,1,1,,Athletics; Nature; Survival; Intimidation,,16,17,19,16,19,12,15,11,False,0
4661,laughing_torvalds,Dwarf,Rogue,,1,,,,1,1,,Acrobatics; Sleight of Hand; Stealth; Perception; Deception; Persuasion,,11,13,14,14,14,10,12,12,False,0
4662,wonderful_mendeleev,Tiefling,Paladin,,1,,,,1,1,,Athletics; Religion; Insight; Medicine,,12,16,14,10,15,10,12,14,False,0
4663,dreamy_bose,Half-Orc,Monk,,1,,,,1,1,,Sleight of Hand; Stealth; Religion; Insight; Intimidation,,7,13,16,14,14,10,12,10,False,0
4664,stupefied_dewdney,Dragonborn,Warlock,The Hexblade,1,,,,1,1,,Arcana; History; Investigation; Nature,,10,12,10,12,14,10,13,16,False,0
4665,nostalgic_goldstine,Human,Fighter,,1,,,,1,1,NG,Athletics; History; Perception; Survival; Persuasion,Magic Initiate,13,19,16,12,16,11,14,14,True,3
4666,sleepy_gould,Human,Cleric,War Domain,1,,,,1,1,NG,Athletics; Medicine; Perception; Intimidation; Persuasion,Resilient,8,18,13,14,10,12,16,10,True,7
4667,elated_wing,Aasimar,Paladin,,1,,,,1,1,,Athletics; Acrobatics; Perception; Intimidation,,11,16,16,12,13,8,10,16,True,1
4668,wonderful_cohen,Half-Elf,Rogue,,1,,,,1,1,,Stealth; Investigation; Insight; Perception; Survival; Intimidation,,10,14,8,16,14,10,12,16,False,0
4669,adoring_hamilton,Elf,Ranger,,1,,,,1,1,,Stealth; Arcana; History; Nature; Perception; Survival,,11,14,13,16,12,11,15,8,False,0
4670,lucid_feynman,Dragonborn,Wizard,,1,,,,1,1,,Arcana; History; Investigation; Insight,,7,11,12,12,12,15,12,13,False,0
4671,keen_kepler,Dragonborn,Cleric,Life Domain,1,,,,1,1,,Athletics; Religion; Insight; Intimidation,,9,16,15,8,12,10,15,15,True,2
4672,gallant_benz,Tiefling,Warlock,The Great Old One,1,,,,1,1,,Sleight of Hand; Investigation; Religion; Deception,,10,12,10,13,14,11,10,17,True,5
4673,wizardly_proskuriakova,Human,Druid,,1,,,,1,1,NG,Arcana; History; Nature; Religion; Medicine; Perception,Skill Expert,10,14,7,12,15,16,18,10,True,23
4674,sharp_minsky,Human,Cleric,Light Domain,1,,,,1,1,,History; Religion; Insight; Perception; Persuasion,Elemental Adept,8,17,8,12,10,14,16,14,True,3
4675,jolly_ardinghelli,Tiefling,Sorcerer,Draconic Bloodline,1,,,,1,1,,History; Survival; Deception; Persuasion,,10,15,13,14,16,16,16,20,True,6
4676,sharp_burnell,Tiefling,Barbarian,,1,,,,1,1,,Athletics; Survival; Intimidation; Persuasion,,14,13,18,12,15,9,11,12,False,0
4677,wonderful_kare,Warforged,Rogue,,1,,,,1,1,LE,Athletics; Stealth; Investigation; Insight; Perception; Survival; Persuasion,,6,15,11,16,11,14,12,11,False,0
4678,optimistic_herschel,Leonin,Barbarian,,1,,,,1,1,LG,Athletics; Animal Handling; Perception; Survival; Intimidation,,17,18,18,17,20,11,14,10,False,0
4679,modest_chaplygin,Simic hybrid,Barbarian,,1,,,,1,1,,Athletics; Perception; Survival; Intimidation,,15,14,15,12,16,8,14,10,False,0
4680,blissful_volhard,Simic hybrid,Barbarian,,1,,,,1,1,,Athletics; Stealth; Insight; Perception,,15,16,15,14,16,8,12,10,False,0
4681,sweet_goldwasser,Human,Cleric,Life Domain,1,,,,1,1,,History; Religion; Insight; Medicine,,10,12,15,11,14,13,16,9,True,2
4682,wizardly_hamilton,Shifter,Fighter,,1,,,,1,1,,Acrobatics; History; Insight; Perception; Survival,,11,13,15,16,13,12,10,9,False,0
4683,friendly_swirles,,Paladin,,1,,,,1,1,NG,Stealth; Insight; Medicine; Perception; Persuasion,,10,18,16,12,10,8,13,16,True,1
4684,practical_mirzakhani,Human,Warlock,The Hexblade,1,,,,1,1,LN,Insight; Perception; Deception; Intimidation; Persuasion,War Caster,9,14,8,16,13,10,11,18,True,3
4685,hopeful_chatelet,Warforged,Fighter,,1,,,,1,1,,Athletics; Insight; Perception; Intimidation,,12,18,18,16,14,16,15,8,False,0
4686,practical_mirzakhani,Human,Bard,,1,,,,1,1,LN,Athletics; Insight; Perception; Deception; Performance; Persuasion,War Caster,10,13,9,14,14,12,14,18,False,0
4687,fervent_lamarr,Elf,Ranger,,1,,,,1,1,,Sleight of Hand; Stealth; Nature; Animal Handling; Perception; Survival,,12,15,12,12,14,9,15,13,False,0
4688,unruffled_zhukovsky,Half-Orc,Barbarian,,1,,,,1,1,,Athletics; Animal Handling; Perception; Survival; Intimidation,,15,14,16,13,16,8,12,10,False,0
4689,eloquent_heyrovsky,Genasi,Wizard,,1,,,,1,1,,Sleight of Hand; Stealth; History; Insight,,7,11,8,12,12,15,15,13,True,9
4690,kind_gould,Kobold,Rogue,,1,,,,1,1,,Athletics; Sleight of Hand; Stealth; Investigation; Perception; Deception,,8,12,3,15,16,17,10,13,False,0
4691,focused_borg,Human,Bard,,1,,,,1,1,,Acrobatics; Sleight of Hand; Investigation; Nature; Animal Handling; Perception; Deception; Intimidation; Performance,Skilled,11,15,10,12,16,12,12,16,False,0
4692,unruffled_keller,Elf,Sorcerer,Draconic Bloodline,1,,,,1,1,NG,Acrobatics; Arcana; Insight; Perception; Performance,,8,13,10,10,12,14,16,13,True,6
4693,eager_galileo,Tiefling,Rogue,,1,,,,1,1,CN,Athletics; Acrobatics; Sleight of Hand; Stealth; Investigation; Deception,,9,12,14,15,13,13,8,12,True,1
4694,gracious_stallman,Human,Artificer,,1,,,,1,1,,Stealth; Arcana; Investigation; Medicine; Deception,Telepathic,11,16,10,14,17,20,12,11,True,19
4695,jovial_bell,Warforged,Artificer,,1,,,,1,1,,Sleight of Hand; Arcana; Insight; Perception; Persuasion,,8,16,10,12,10,16,14,13,False,0
4696,jovial_visvesvaraya,Aasimar,Paladin,,1,,,,1,1,,Athletics; Insight; Medicine; Intimidation,,11,16,15,12,13,8,11,16,False,0
4697,boring_brown,Dragonborn,Monk,,1,,,,1,1,,Athletics; Acrobatics; Religion; Medicine,,10,16,8,16,14,10,16,12,False,0
4698,goofy_bardeen,Kenku,Wizard,,1,,,,1,1,,Athletics; Sleight of Hand; Stealth; History; Medicine; Survival,,9,15,18,20,17,18,14,16,True,9
4699,goofy_grothendieck,Tabaxi,Fighter,,1,,,,1,1,,Athletics; Stealth; Animal Handling; Perception; Survival; Intimidation,,10,17,17,16,11,12,11,10,False,0
4700,happy_chaum,Tiefling,Druid,,1,,,,1,1,,Arcana; History; Nature; Animal Handling,,9,12,17,6,13,16,17,16,True,7
4701,jolly_shockley,Elf,Ranger,,1,,,,1,1,,Athletics; Stealth; Insight; Perception; Survival,,11,13,15,14,12,12,14,8,False,0
4702,magical_lichterman,Elf,Fighter,,1,,,,1,1,,Athletics; History; Insight; Perception; Persuasion,,12,16,14,17,14,11,9,9,False,0
4703,magical_margulis,Goblin,Rogue,,1,,,,1,1,,Sleight of Hand; Stealth; Insight; Perception; Deception; Persuasion,,10,14,8,17,15,10,13,12,False,0
4704,stupefied_haslett,Hobgoblin,Paladin,,1,,,,1,1,,Athletics; Insight; Medicine; Intimidation,,12,18,15,8,15,11,12,14,False,0
4705,infallible_wing,Human,Barbarian,,1,,,,1,1,,Athletics; Animal Handling; Perception; Survival,,14,14,16,15,15,9,13,9,False,0
4706,jovial_chatelet,Elf,Wizard,,1,,,,1,1,CN,Arcana; Perception,,4,14,6,18,7,16,15,14,True,9
4707,recursing_darwin,Human,Ranger,,1,,,,1,1,,Stealth; Nature; Insight; Perception; Survival,,7,16,11,14,11,16,15,11,False,0
4708,nervous_hellman,Centaur,Druid,,1,,,,1,1,CN,History; Nature; Insight; Perception; Survival,,9,15,12,14,13,10,16,10,False,0
4709,heuristic_lovelace,Half-Elf,Druid,,1,,,,1,1,,Nature; Animal Handling; Insight; Perception,,10,15,8,14,14,12,16,12,False,0
4710,pedantic_bhaskara,Dwarf,Bard,,1,,,,1,1,LG,Acrobatics; Perception; Deception; Performance; Persuasion,,12,13,8,15,16,9,14,17,True,6
4711,condescending_swanson,Elf,Ranger,,1,,,,1,1,,Athletics; Nature; Animal Handling; Insight; Perception; Survival,,10,14,10,17,10,10,16,11,False,0
4712,distracted_khorana,Halfling,Druid,,1,,,,1,1,,Arcana; History; Nature; Animal Handling,,9,13,11,14,12,13,15,11,False,0
4713,elated_napier,Elf,Ranger,,1,,,,1,1,,Sleight of Hand; Stealth; Nature; Perception; Survival; Deception,,12,14,12,17,14,10,14,8,False,0
4714,brave_khorana,Human,Fighter,,1,,,,1,1,,Athletics; Acrobatics; Insight; Perception,Heavy Armor Master,13,16,20,13,16,6,15,13,False,0
4715,unruffled_torvalds,Human,Rogue,,1,,,,1,1,,Athletics; Acrobatics; Sleight of Hand; Stealth; Investigation; Deception,,9,15,12,18,12,14,17,12,False,0
4716,naughty_poincare,Human,Fighter,,1,,,,1,1,,Stealth; Insight; Survival; Deception; Persuasion,Alert,14,16,16,16,18,15,5,12,False,0
4717,nifty_keller,Warforged,Cleric,War Domain,1,,,,1,1,,Athletics; Investigation; Religion; Perception; Intimidation,,10,19,14,13,15,12,16,5,True,23
4718,trusting_wiles,Gnome,Rogue,,1,,,,1,1,,Acrobatics; Sleight of Hand; Stealth; Investigation; Perception; Deception,,9,15,11,18,13,16,13,14,True,1
4719,gifted_snyder,Elf,Cleric,Life Domain,1,,,,1,1,LG,Religion; Insight; Medicine; Perception; Persuasion,,10,17,13,12,14,8,16,12,True,10
4720,vigorous_sinoussi,Elf,Rogue,,1,,,,1,1,NE,Athletics; Sleight of Hand; Stealth; Investigation; Perception; Deception; Performance,,9,14,8,17,13,12,10,15,False,0
4721,jovial_pike,Half-Elf,Cleric,Tempest Domain,1,,,,1,1,LG,History; Religion; Insight; Medicine; Perception; Persuasion,,10,18,14,10,15,8,16,12,True,2
4722,suspicious_feistel,,Ranger,,1,,,,1,1,LN,Acrobatics; Nature; Perception; Survival,,12,14,9,19,15,9,18,7,False,0
4723,practical_black,Firbolg,Druid,,1,,,,1,1,,Nature; Religion; Medicine; Perception,,9,15,16,14,12,8,16,8,True,6
4724,xenodochial_germain,Turtle,Monk,,1,,,,1,1,LG,Athletics; Acrobatics; Animal Handling; Survival,,9,16,16,12,13,14,9,9,False,0
4725,wizardly_bartik,Human,Sorcerer,Aberrant Mind,1,,,,1,1,LN,Arcana; History; Insight; Deception; Persuasion,Telekinetic,8,11,8,12,15,14,10,17,True,10
4726,recursing_hypatia,Tiefling,Warlock,The Archfey,1,,,,1,1,LE,Arcana; History; Nature; Deception,,10,13,7,14,14,16,9,19,False,0
4727,kind_almeida,Genasi,Monk,,1,,,,1,1,,Athletics; Stealth; Religion; Insight,,10,13,15,18,14,13,8,14,False,0
4728,nifty_rhodes,Half-Elf,Monk,,1,,,,1,1,,Athletics; Acrobatics; Stealth; History; Insight; Performance,,10,17,9,18,14,12,16,8,False,0
4729,priceless_feistel,Tabaxi,Ranger,,1,,,,1,1,,Stealth; Investigation; Perception; Survival; Deception,,12,16,12,19,15,9,15,14,False,0
4730,boring_nightingale,Elf,Wizard,,1,,,,1,1,,Arcana; History; Investigation; Perception; Persuasion,,8,13,12,17,14,16,13,13,False,0
4731,cool_hodgkin,Halfling,Druid,,1,,,,1,1,,Arcana; Investigation; Animal Handling; Survival,,11,15,13,17,16,14,18,13,False,0
4732,frosty_archimedes,Halfling,Monk,,1,,,,1,1,,Acrobatics; History; Insight; Perception,,10,16,8,17,14,10,16,8,False,0
4733,goofy_knuth,Dwarf,Cleric,Tempest Domain,1,,,,1,1,,History; Religion; Insight; Medicine,,12,18,15,13,17,8,18,15,True,2
4734,charming_perlman,Goliath,Barbarian,,1,,,,1,1,,Athletics; Nature; Survival; Intimidation,,15,15,18,14,16,9,10,14,False,0
4735,upbeat_pare,Elf,Wizard,,1,,,,1,1,,Arcana; History; Insight; Perception; Persuasion,,7,12,11,14,12,16,11,12,False,0
4736,distracted_mclean,Dragonborn,Monk,,1,,,,1,1,,Athletics; Acrobatics; Religion; Performance,,9,15,13,15,13,9,17,13,False,0
4737,cool_wozniak,Loxodon,Fighter,,1,,,,1,1,,Arcana; History; Insight; Perception,,14,16,16,9,18,9,16,10,False,0
4738,eloquent_edison,Elf,Cleric,Life Domain,1,,,,1,1,CN,Religion; Insight; Medicine; Perception; Persuasion,,8,18,8,14,10,14,15,14,True,3
4739,zen_almeida,Elf,Druid,,1,,,,1,1,,Nature; Religion; Medicine; Perception; Survival,,10,13,9,15,14,11,18,12,False,0
4740,unruffled_heisenberg,Orc,Fighter,,1,,,,1,1,,Athletics; Acrobatics; Animal Handling; Survival; Intimidation; Performance,,13,15,16,12,16,10,13,8,False,0
4741,jolly_tharp,Half-Orc,Barbarian,,1,,,,1,1,CN,Athletics; Nature; Perception; Survival; Intimidation,,14,14,17,14,15,8,9,10,False,0
4742,thirsty_morse,Elf,Rogue,,1,,,,1,1,CG,Acrobatics; Sleight of Hand; Stealth; Investigation; Perception; Deception; Persuasion,,10,14,12,17,15,14,9,12,True,1
4743,distracted_hertz,Tiefling,Warlock,The Hexblade,1,,,,1,1,,Athletics; Arcana; Investigation; Intimidation,,11,15,8,14,16,10,10,16,True,5
4744,eloquent_montalcini,Halfling,Bard,,1,,,,1,1,,Acrobatics; Stealth; Intimidation; Performance; Persuasion,,11,14,9,19,16,14,15,19,False,0
4745,jolly_banzai,Gith,Druid,,1,,,,1,1,LN,Nature; Religion; Medicine; Perception,,9,14,9,12,12,14,17,10,True,7
4746,quizzical_dubinsky,Human,Ranger,,1,,,,1,1,,Investigation; Insight; Perception; Survival; Persuasion,,11,12,13,13,14,14,13,14,False,0
4747,heuristic_faraday,Tiefling,Rogue,,1,,,,1,1,,Athletics; Acrobatics; Sleight of Hand; Stealth; Investigation; Deception,,9,14,10,17,13,15,10,10,False,0
4748,trusting_cohen,Dwarf,Paladin,,1,,,,1,1,,Athletics; Religion; Insight; Persuasion,,13,18,16,9,16,10,12,13,False,0
4749,pedantic_grothendieck,Turtle,Paladin,,1,,,,1,1,,Athletics; Medicine; Survival; Persuasion,,10,17,16,12,11,10,11,15,False,0
4750,serene_chebyshev,Human,Rogue,,1,,,,1,1,CN,Athletics; Acrobatics; Sleight of Hand; Perception; Deception; Persuasion,,4,14,14,16,13,9,11,15,False,0
4751,brave_thompson,Goliath,Barbarian,,1,,,,1,1,,Athletics; Perception; Survival; Intimidation,,14,14,16,14,15,10,10,10,False,0
4752,optimistic_dewdney,,Paladin,,1,,,,1,1,LE,History; Insight; Intimidation; Persuasion,,24,18,15,10,14,10,12,14,False,0
4753,jovial_shockley,Human,Cleric,War Domain,1,,,,1,1,,Athletics; Insight; Survival; Persuasion,,9,17,14,12,12,11,16,14,True,2
4754,compassionate_lovelace,Human,Bard,,1,,,,1,1,,History; Insight; Perception; Deception; Persuasion,,10,13,12,14,14,12,11,16,False,0
4755,festive_bassi,Human,Fighter,,1,,,,1,1,,Athletics; Acrobatics; History; Persuasion,,8,14,14,16,15,9,11,13,False,0
4756,inspiring_gagarin,Goliath,Barbarian,,1,,,,1,1,,Athletics; Perception; Survival; Intimidation,,15,14,16,13,16,8,12,10,False,0
4757,tender_mirzakhani,Tiefling,Bard,,1,,,,1,1,,Sleight of Hand; Investigation; Deception; Performance; Persuasion,,9,13,6,14,12,11,11,17,False,0
4758,musing_haslett,Half-Elf,Fighter,,1,,,,1,1,,Athletics; Stealth; Insight; Perception; Deception; Intimidation,,13,18,16,8,16,12,9,14,False,0
4759,brave_chaplygin,Dwarf,Cleric,Forge Domain,1,,,,1,1,,Sleight of Hand; Insight; Medicine; Perception,,12,18,14,12,16,8,16,8,True,2
4760,admiring_kare,Bugbear,Barbarian,,1,,,,1,1,,Stealth; Insight; Perception; Survival; Persuasion,,14,14,17,14,15,8,10,10,False,0
4761,confident_pare,Yaun-Ti,Warlock,The Great Old One,1,,,,1,1,,Acrobatics; Deception; Performance; Persuasion,,9,13,8,14,12,14,10,17,False,0
4762,gracious_lederberg,Leonin,Cleric,Tempest Domain,1,,,,1,1,,Athletics; Survival; Intimidation,,10,18,16,14,15,12,10,8,True,2
4763,lucid_blackwell,Tabaxi,Druid,,1,,,,1,1,CN,Stealth; Arcana; Nature; Religion; Medicine; Perception,,10,14,8,16,14,12,15,9,True,5
4764,condescending_tharp,Human,Fighter,,1,,,,1,1,,Athletics; Acrobatics; Survival; Intimidation,Durable,13,18,13,15,16,10,8,13,False,0
4765,modest_wiles,Aasimar,Bard,,1,,,,1,1,,Stealth; Religion; Insight; Medicine; Perception,,10,11,8,10,14,13,13,17,False,0
4766,priceless_cocks,Dwarf,Fighter,,1,,,,1,1,,Athletics; Perception; Survival; Intimidation,,14,17,18,15,18,10,13,12,False,0
4767,stoic_germain,Elf,Ranger,,1,,,,1,1,,Athletics; Investigation; Nature; Insight; Perception; Survival,,12,15,12,18,15,13,17,10,False,0
4768,dreamy_mcnulty,Dwarf,Cleric,Life Domain,1,,,,1,1,,Religion; Insight; Medicine; Persuasion,,12,18,17,12,18,10,16,13,True,2
4769,romantic_kapitsa,Tiefling,Rogue,,1,,,,1,1,,Sleight of Hand; Stealth; Investigation; Insight; Perception; Deception,,8,14,13,16,10,16,12,18,False,0
4770,serene_bose,Gnome,Barbarian,,1,,,,1,1,,Athletics; Sleight of Hand; Stealth; Perception,,15,16,17,16,17,8,14,12,False,0
4771,recursing_benz,Half-Elf,Fighter,,1,,,,1,1,,Acrobatics; Arcana; Investigation; Religion; Insight; Survival,,12,16,8,16,14,10,12,16,False,0
4772,laughing_herschel,Dragonborn,Warlock,The Undying,1,,,,1,1,CN,Arcana; History; Nature; Religion; Medicine; Persuasion,,9,14,14,19,13,16,19,12,True,4
4773,dreamy_murdock,Human,Cleric,Peace Domain,1,,,,1,1,LG,Arcana; History; Insight; Medicine; Performance; Persuasion,,13,16,8,16,20,17,20,17,True,11
4774,modest_davinci,Minotaur,Cleric,Light Domain,1,,,,1,1,,History; Religion; Insight; Medicine; Intimidation,,11,16,16,11,16,11,15,11,True,3
4775,romantic_gagarin,Shifter,Druid,,1,,,,1,1,,Religion; Animal Handling; Medicine; Perception; Survival,,9,16,12,16,13,10,16,8,False,0
4776,tender_hertz,Half-Elf,Barbarian,,1,,,,1,1,,Athletics; Animal Handling; Perception; Survival; Intimidation,,16,17,18,16,18,13,15,18,False,0
4777,stupefied_cocks,Tiefling,Paladin,,1,,,,1,1,NN,Athletics; Religion; Insight; Intimidation,,11,18,16,8,13,10,12,16,True,1
4778,vigorous_wozniak,Gnome,Rogue,,1,,,,1,1,,Acrobatics; Sleight of Hand; Stealth; Perception; Deception; Persuasion,,6,15,13,18,16,15,17,14,False,0
4779,festive_swartz,Half-Elf,Bard,,1,,,,1,1,CG,Acrobatics; Sleight of Hand; Insight; Deception; Performance; Persuasion,,10,13,10,15,14,10,13,19,True,6
4780,boring_goodall,Half-Elf,Druid,,1,,,,1,1,NN,Athletics; Stealth; Nature; Animal Handling; Perception; Survival; Persuasion,,10,15,7,14,14,12,15,12,True,6
4781,vigorous_mayer,Human,Fighter,,1,,,,1,1,LG,Acrobatics; Investigation; Animal Handling; Perception; Survival,Tough,14,18,15,16,14,12,10,12,False,0
4782,infallible_black,Goblin,Rogue,,1,,,,1,1,,Acrobatics; Sleight of Hand; Stealth; Perception; Deception; Persuasion,,10,13,8,17,14,10,12,14,False,0
4783,jovial_lichterman,Turtle,Rogue,,1,,,,1,1,,Athletics; Stealth; Survival; Intimidation,,8,13,14,14,10,9,12,8,False,0
4784,hopeful_ganguly,Half-Elf,Monk,,1,,,,1,1,,Athletics; Acrobatics; Stealth; History; Religion; Insight,,10,16,8,16,14,10,16,10,False,0
4785,vibrant_fermi,Triton,Sorcerer,Storm Sorcery,1,,,,1,1,LG,Athletics; Arcana; Insight; Deception,,9,12,14,14,16,14,9,19,False,0
4786,friendly_murdock,Human,Paladin,,1,,,,1,1,,Athletics; Religion; Medicine; Persuasion,,8,18,16,12,13,10,10,16,False,0
